R,G,B,Character
153,149,142,S
152,156,168,S
152,137,101,S
153,137,102,S
154,138,102,S
154,139,103,S
154,139,103,S
155,155,154,U
154,159,170,U
154,138,102,U
154,138,102,U
155,160,170,U
156,160,171,U
157,142,105,U
157,142,105,U
158,162,172,U
158,161,172,U
158,162,171,U
158,162,172,U
159,162,171,U
158,145,114,U
158,142,105,U
158,142,105,U
157,142,105,U
157,142,105,U
157,141,104,L
158,161,172,L
158,162,172,L
158,143,105,L
160,154,141,L
160,163,173,L
161,163,173,L
160,163,173,L
159,162,171,L
158,162,172,L
157,142,105,L
158,142,105,L
158,161,172,L
158,161,172,L
158,142,105,L
158,142,105,L
159,162,171,L
159,162,171,L
158,142,105,L
158,142,105,L
157,141,104,L
157,141,104,L
156,140,104,L
156,153,149,T
155,159,170,T
155,159,170,T
155,159,169,T
154,159,170,T
154,158,170,T
154,139,102,T
154,138,102,T
154,138,102,T
154,138,102,T
154,139,102,T
154,139,103, 
154,139,103, 
154,139,103, 
155,140,103, 
156,140,104, 
156,140,104, 
155,140,103, 
155,140,103, 
155,140,103, 
155,140,103, 
154,139,103, 
154,139,103, 
154,138,102, 
153,137,102,O
153,157,168,O
152,156,168,O
152,156,168,O
152,156,168,O
153,157,169,O
153,137,102,O
155,139,103,O
155,159,171,O
157,161,172,O
158,161,171,O
159,162,172,O
159,162,173,O
160,143,106,O
160,144,107,O
161,164,173,O
161,164,174,O
160,163,174,O
159,163,173,O
158,162,172,O
157,161,171,O
154,139,103,O
154,138,102,O
152,137,101,O
151,136,101,O
150,135,100,O
150,135,100,F
151,155,167,F
152,156,168,F
155,139,103,F
157,142,109,F
161,164,173,F
163,154,134,F
164,147,109,F
164,159,148,F
165,167,175,F
164,166,175,F
162,165,173,F
161,164,173,F
159,162,172,F
157,141,104,F
155,146,127,F
154,158,169,F
153,143,122,F
152,137,101,F
152,136,100,F
151,136,100,F
151,136,100,F
150,135,100, 
150,135,100, 
150,134,100, 
149,134,99, 
149,134,99, 
149,134,99, 
149,134,99, 
150,135,100, 
150,135,100, 
150,135,100, 
150,135,100, 
150,135,100, 
151,135,100, 
151,136,100, 
151,136,100,T
152,156,168,T
152,156,168,T
152,156,168,T
152,156,168,T
152,156,168,T
152,156,168,T
152,136,101,T
152,136,101,T
152,137,101,T
152,136,101,T
151,136,100,T
151,146,135,H
151,155,167,H
150,137,108,H
149,134,100,H
150,153,163,H
149,153,165,H
148,134,103,H
148,133,99,H
149,153,165,H
149,153,165,H
148,133,99,H
148,143,133,H
149,153,166,H
148,133,99,H
149,133,99,H
149,134,99,H
150,134,100,H
150,135,100,H
151,136,100,E
152,156,168,E
152,156,168,E
152,137,101,E
152,136,101,E
152,136,101,E
152,136,101,E
151,136,100,E
151,136,100, 
150,135,100, 
150,135,100, 
150,135,100, 
150,135,100, 
150,135,100, 
150,135,100, 
151,136,100, 
152,136,101, 
154,138,102, 
154,138,102, 
154,139,103, 
154,138,103, 
154,151,145,L
155,159,169,L
156,141,106,L
156,140,104,L
157,161,171,L
157,161,170,L
156,160,171,L
156,160,170,L
155,159,170,L
156,160,171,L
156,141,104,L
157,141,104,L
158,161,172,L
158,161,172,L
158,142,105,L
158,142,105,L
158,162,171,L
158,161,171,L
158,141,105,L
157,141,104,L
157,141,104,L
157,141,104,L
156,140,104,L
156,153,148,E
156,160,170,E
155,142,109,E
155,139,103,E
155,139,103,E
154,139,103,E
154,139,102,E
154,159,170,A
154,158,170,A
154,139,102,A
154,139,102,A
155,159,170,A
155,159,170,A
155,159,170,A
155,159,170,A
154,158,169,A
154,141,110,A
154,138,102,A
154,138,102,A
154,138,102,A
155,139,103,A
155,139,103,R
155,159,170,R
155,159,170,R
155,139,103,R
155,139,104,R
155,158,170,R
155,158,170,R
154,157,169,R
154,157,169,R
153,157,169,R
152,140,113,R
152,136,101,R
151,155,167,R
150,154,167,R
150,135,100,R
151,136,100,R
154,138,102,R
154,139,103,R
158,142,105,R
160,143,106,N
162,165,174,N
163,166,174,N
163,166,175,N
163,166,174,N
161,164,173,N
160,143,106,N
159,142,105,N
158,161,172,N
157,159,166,N
156,140,104,N
156,140,103,N
155,140,103,N
155,140,103,N
155,139,103,N
155,148,133,I
155,159,170,I
154,148,135,I
154,138,102,I
154,154,159,I
154,157,169,I
153,137,101,I
153,137,101,I
153,137,101,I
153,137,101,I
153,137,101,I
153,137,101,I
154,157,169,N
154,157,169,N
154,157,169,N
154,157,169,N
154,158,169,N
154,158,169,N
154,138,102,N
154,151,144,N
154,158,169,N
154,148,135,N
153,138,101,N
153,137,101,N
153,138,101,N
153,138,101,N
153,142,119,G
153,157,168,G
153,156,168,G
153,157,168,G
153,157,168,G
153,157,168,G
153,137,101,G
153,136,101,G
153,156,168,G
152,156,168,G
152,155,168,G
152,155,167,G
151,155,167,G
151,145,134,G
150,135,100,G
150,144,133,G
150,154,167,G
150,135,100,G
150,134,100,G
149,134,99,G
150,134,99,G
150,134,100,G
150,135,100, 
150,135,100, 
152,136,101, 
152,136,101, 
154,138,102, 
154,138,103, 
156,140,104, 
157,141,105, 
159,143,105, 
160,144,106, 
161,145,107, 
161,145,107, 
162,145,107, 
162,145,107,P
163,165,174,P
163,164,170,P
163,146,108,P
163,154,136,P
162,165,174,P
162,165,174,P
162,165,174,P
162,165,174,P
161,160,161,P
161,144,106,P
160,158,156,P
160,163,173,P
159,163,173,P
159,163,173,P
159,163,172,P
159,163,173,P
159,143,105,P
159,143,105,P
160,163,173,P
160,163,172,P
159,143,105,P
160,143,106,P
160,143,106,P
160,143,106,P
159,143,106,P
159,143,106,R
159,162,172,R
158,149,129,R
158,141,105,R
158,155,152,R
157,160,171,R
156,159,171,R
154,158,170,R
154,158,170,R
154,148,138,R
153,137,102,R
153,152,152,R
153,157,169,R
153,137,101,R
152,137,101,R
152,136,101,R
151,136,100,R
151,136,100,R
151,136,100,R
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,155,167,O
152,155,168,O
152,136,101,O
152,141,116,O
152,156,168,O
152,156,168,O
152,155,168,O
152,155,167,O
151,155,167,O
150,136,105,O
149,134,99,O
149,153,166,O
149,153,166,O
148,153,166,O
148,153,166,O
148,153,166,O
148,139,121,O
147,133,98,O
148,133,98,O
148,133,98,O
148,133,99,O
148,133,99,O
148,133,99,C
149,154,166,C
150,154,166,C
151,155,167,C
153,156,168,C
154,157,169,C
155,139,103,C
155,140,103,C
157,160,171,C
157,160,171,C
156,140,104,C
156,141,105,C
156,159,170,C
155,159,170,C
154,158,169,C
155,158,169,C
154,157,169,C
153,153,155,C
152,136,101,C
152,147,136,C
152,156,168,C
152,136,101,C
152,136,101,C
152,137,101,C
153,137,101,C
153,137,101,C
153,137,102,E
154,157,169,E
154,157,169,E
153,138,102,E
153,137,102,E
153,137,102,E
153,137,102,E
153,137,102,E
153,157,169,S
153,157,169,S
153,137,101,S
152,137,101,S
153,156,167,S
153,156,168,S
152,136,101,S
152,136,101,S
152,156,168,S
152,152,153,S
152,136,101,S
152,136,100,S
152,136,100,S
152,136,101,S
152,136,101,S
152,156,168,S
152,153,158,S
152,136,101,S
152,138,108,S
152,156,168,S
152,147,138,S
152,136,101,S
152,151,152,S
152,156,168,S
152,138,107,S
152,136,100,S
152,136,100,S
152,136,100,S
152,136,100,S
152,136,100, 
151,136,100, 
152,136,100, 
151,136,100, 
151,136,100, 
151,136,100, 
151,136,100, 
152,136,101, 
152,136,101, 
153,137,101, 
153,137,101, 
153,137,101, 
153,137,101, 
153,137,101, 
152,136,101, 
152,136,101, 
153,137,101, 
153,137,101, 
153,137,101, 
153,137,101, 
153,137,101, 
153,137,101, 
153,136,101, 
152,136,101, 
152,136,101, 
151,136,100, 
151,135,100, 
151,155,167,T
151,155,167,T
150,154,167,T
150,155,167,T
150,155,166,T
150,154,167,T
150,135,100,T
149,135,100,T
150,135,100,T
150,135,100,T
150,135,100,T
150,139,112,H
151,155,167,H
151,145,133,H
151,136,100,H
151,147,138,H
151,155,168,H
151,139,109,H
151,136,100,H
152,156,168,H
152,151,151,H
151,136,100,H
151,138,108,H
152,156,168,H
151,147,138,H
151,136,100,H
150,135,100,H
150,135,100,H
150,135,100,H
150,135,100,E
150,154,166,E
150,154,166,E
149,134,99,E
149,134,99,E
148,133,99,E
148,133,99,E
148,133,99,E
148,133,99, 
147,133,98, 
147,133,98, 
147,133,98, 
147,133,98, 
147,132,98, 
147,132,98, 
147,132,98, 
147,132,98, 
147,132,98, 
147,132,98, 
147,132,98, 
147,132,98, 
147,145,143,S
147,152,166,S
147,132,98,S
147,132,98,S
148,152,166,S
148,152,166,S
148,133,98,S
148,133,98,S
149,153,166,S
149,153,166,S
149,134,99,S
149,134,99,S
149,134,99,S
149,134,99,S
149,134,99,S
149,136,106,T
150,154,166,T
150,154,166,T
150,154,166,T
150,154,166,T
150,154,166,T
150,140,118,T
149,134,99,T
149,134,99,T
149,134,99,T
149,134,99,T
149,142,128,I
149,153,166,I
148,141,126,I
148,133,99,I
148,153,166,I
148,152,166,I
147,132,98,I
147,132,98,I
147,132,98,I
147,132,98,I
147,132,98,I
147,132,98,M
147,152,166,M
147,152,165,M
147,151,165,M
147,151,165,M
146,151,165,M
145,131,97,M
145,135,111,M
146,151,165,M
146,151,165,M
146,151,165,M
147,151,165,M
147,152,165,M
146,132,98,M
147,132,98,M
148,133,98,M
148,133,99,M
149,134,99,M
149,134,99,U
149,154,166,U
149,154,166,U
149,134,99,U
149,150,153,U
149,154,166,U
149,134,99,U
149,134,99,U
149,154,166,U
150,154,166,U
150,155,166,U
150,154,166,U
149,154,166,U
149,134,99,U
148,133,99,U
147,133,98,U
147,132,98,U
146,132,98,U
146,132,97,U
146,151,165,L
146,151,165,L
146,131,97,L
145,131,97,L
146,151,165,L
146,151,165,L
146,151,165,L
146,151,165,L
146,151,165,L
146,135,107,L
146,132,97,L
146,143,136,L
147,152,165,L
147,135,109,L
147,132,98,L
147,152,166,L
148,152,166,L
148,133,98,L
148,133,99,L
149,134,99,L
149,134,99,L
150,135,100,L
150,145,134,I
151,155,167,I
150,136,103,I
150,135,100,I
151,155,167,I
150,155,167,I
150,135,100,I
150,134,100,I
149,134,99,I
149,134,99,I
149,134,99,I
149,134,99,I
148,133,99, 
148,133,99, 
148,133,99, 
148,133,99, 
148,133,99, 
148,133,99, 
148,133,99, 
148,133,99, 
148,133,99, 
149,133,99, 
149,133,99, 
149,134,99, 
149,134,99,W
149,154,166,W
149,149,150,W
149,134,99,W
149,154,166,W
150,154,166,W
149,154,166,W
149,154,166,W
149,154,166,W
149,154,166,W
149,134,99,W
149,134,99,W
150,154,166,W
150,154,166,W
149,154,166,W
149,154,166,W
149,154,166,W
149,154,166,W
149,134,99,W
149,134,99,W
149,134,99,W
149,134,99,W
149,134,99,W
150,149,149,O
150,154,166,O
150,154,167,O
150,154,167,O
151,154,167,O
150,147,141,O
150,135,100,O
151,149,148,O
151,155,167,O
152,155,168,O
152,155,168,O
152,156,168,O
152,156,168,O
151,136,101,O
152,136,101,O
152,155,165,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
151,136,100,O
151,136,100,O
151,136,100,O
151,136,100,O
151,136,100,O
151,136,100,U
152,156,168,U
152,156,168,U
151,136,100,U
152,143,122,U
152,156,168,U
152,142,122,U
152,136,101,U
152,156,168,U
152,156,168,U
152,156,168,U
152,156,168,U
152,156,168,U
152,148,140,U
152,136,101,U
152,136,101,U
152,136,100,U
152,136,101,U
152,136,101,U
152,153,157,L
152,156,168,L
152,136,101,L
152,136,101,L
152,156,168,L
153,156,168,L
152,156,168,L
153,156,168,L
152,156,168,L
152,154,160,L
152,136,101,L
152,143,125,L
152,156,168,L
152,145,131,L
152,136,101,L
152,148,142,L
152,156,168,L
152,138,107,L
151,136,100,L
151,136,100,L
151,136,100,L
151,136,100,L
151,139,111,D
152,156,168,D
152,156,168,D
153,156,168,D
152,156,168,D
152,156,168,D
151,136,100,D
152,136,100,D
152,156,168,D
152,156,168,D
152,136,101,D
152,136,101,D
153,156,168,D
153,156,168,D
152,136,101,D
152,136,101,D
152,136,101,D
152,136,101,D
152,136,101,D
152,136,101,B
152,156,168,B
152,155,168,B
152,156,168,B
152,156,168,B
152,156,168,B
152,152,156,B
151,136,100,B
151,153,160,B
151,155,167,B
151,136,100,B
151,136,102,B
151,155,167,B
151,152,155,B
150,136,100,B
151,148,143,B
151,155,167,B
151,136,100,B
151,136,100,B
151,136,100,B
151,136,100,B
151,136,100,B
151,136,100,E
152,155,168,E
152,155,166,E
151,136,100,E
151,136,100,E
151,136,100,E
151,136,100,E
151,136,100,E
151,147,140,C
151,155,167,C
151,155,167,C
152,155,168,C
151,155,167,C
151,155,167,C
151,136,100,C
151,137,103,C
151,155,167,C
151,142,121,C
151,136,100,C
151,154,164,C
151,155,167,C
151,155,167,C
151,155,167,C
151,155,167,C
151,155,167,C
151,136,100,C
151,136,100,C
152,155,168,C
152,155,168,C
151,136,100,C
151,136,100,C
151,136,100,C
151,136,100,C
151,136,101,C
152,148,141,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,136,101,O
152,138,108,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,136,101,O
152,136,100,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,156,168,O
152,136,101,O
152,136,101,O
152,136,101,O
152,136,101,O
152,136,101,M
152,156,168,M
152,156,168,M
152,156,168,M
152,156,168,M
152,156,168,M
152,155,167,M
151,136,100,M
152,143,126,M
152,156,168,M
152,156,168,M
152,156,168,M
152,156,168,M
152,156,168,M
152,136,101,M
152,136,101,M
152,136,101,M
152,136,101,M
152,136,101,M
152,136,101,M
152,156,168,E
152,156,168,E
152,136,101,E
151,136,100,E
151,136,100,E
151,136,100,E
151,136,100,E
151,136,100, 
151,136,100, 
151,136,100, 
151,135,100, 
151,135,100, 
151,135,100, 
151,135,100, 
151,136,100, 
151,136,100, 
151,136,100, 
151,136,100, 
151,136,100, 
152,136,100, 
152,154,160,M
152,156,168,M
152,156,168,M
152,156,168,M
152,156,168,M
152,155,165,M
152,136,100,M
152,145,131,M
152,156,168,M
152,156,168,M
152,155,168,M
152,155,168,M
151,155,168,M
151,150,149,M
151,136,100,M
151,136,100,M
151,136,100,M
151,136,100,M
151,136,100,M
152,154,163,E
152,156,168,E
152,136,101,E
151,136,100,E
152,136,101,E
152,136,101,E
152,136,101,E
152,144,129,A
152,156,168,A
152,148,141,A
152,136,101,A
152,156,168,A
152,155,168,A
152,155,168,A
152,156,168,A
152,155,168,A
152,155,168,A
151,136,100,A
151,136,100,A
151,136,101,A
151,136,101,A
151,136,100,A
151,136,100,N
152,156,168,N
152,156,168,N
152,156,168,N
152,155,168,N
152,156,168,N
151,148,141,N
151,136,100,N
151,153,160,N
150,155,167,N
150,135,100,N
150,135,100,N
150,135,100,N
151,135,100,N
151,136,100,N
151,138,110,I
152,155,167,I
152,146,135,I
152,136,100,I
152,149,145,I
153,156,168,I
152,138,108,I
152,136,101,I
153,136,101,I
152,136,101,I
152,136,101,I
152,136,101,N
152,156,168,N
152,156,168,N
152,156,168,N
152,156,168,N
152,156,168,N
152,155,167,N
151,136,100,N
151,136,100,N
151,155,167,N
151,155,167,N
151,135,100,N
151,136,100,N
151,135,100,N
151,136,100,N
151,136,100,N
151,135,100,G
151,155,167,G
151,155,167,G
152,155,168,G
152,155,167,G
152,155,167,G
151,144,129,G
151,136,100,G
152,154,162,G
152,155,168,G
152,155,167,G
152,155,167,G
152,155,167,G
152,154,163,G
151,136,100,G
151,139,111,G
152,155,167,G
151,141,117,G
151,136,100,G
151,136,100,G
151,136,100,G
151,136,100,G
151,136,100,G
152,153,160,F
152,155,167,F
151,136,100,F
151,136,100,F
152,155,167,F
151,155,167,F
151,135,100,F
151,136,100,F
151,155,167,F
151,155,167,F
151,155,168,F
151,155,167,F
152,155,167,F
151,155,167,F
151,136,100,F
151,142,120,F
152,155,168,F
152,146,136,F
152,136,100,F
152,136,100,F
152,136,100,F
152,136,101,F
152,142,121,U
152,155,168,U
152,136,100,U
152,136,100,U
152,155,168,U
152,155,168,U
151,136,100,U
151,136,100,U
152,155,168,U
152,155,168,U
152,155,168,U
152,155,167,U
152,155,168,U
152,150,150,U
151,136,100,U
151,136,100,U
150,135,100,U
150,135,100,U
150,135,100,U
151,145,133,L
152,155,167,L
152,136,100,L
152,141,118,L
152,155,167,L
152,156,168,L
153,156,168,L
153,156,167,L
154,156,168,L
154,140,112,L
153,137,101,L
154,156,169,L
154,156,169,L
153,137,101,L
153,137,101,L
154,156,169,L
153,156,168,L
153,136,101,L
153,136,101,L
152,136,101,L
152,136,101,L
152,136,101,L
152,136,100, 
152,136,100, 
152,136,100, 
151,136,100, 
151,136,100, 
151,136,100, 
152,136,100, 
151,136,100, 
152,136,100, 
151,136,100, 
152,136,100, 
151,136,100, 
151,136,100, 
151,135,100,T
151,155,167,T
151,155,167,T
151,155,167,T
151,155,167,T
151,155,167,T
151,146,139,T
150,135,100,T
150,135,100,T
150,135,100,T
150,135,100,T
150,135,100,O
151,155,167,O
151,154,167,O
151,154,167,O
151,154,167,O
151,155,167,O
150,135,100,O
151,136,104,O
151,155,167,O
151,155,167,O
151,155,167,O
151,155,167,O
152,155,167,O
151,135,100,O
151,135,100,O
152,155,168,O
152,155,168,O
152,155,167,O
151,155,167,O
151,155,167,O
151,155,167,O
151,135,100,O
151,135,100,O
151,135,100,O
151,135,100,O
152,136,100,O
152,136,100, 
152,136,100, 
152,136,101, 
153,136,101, 
153,136,101, 
154,137,101, 
154,137,102, 
156,138,103, 
156,139,103, 
158,139,104, 
158,139,104, 
158,140,104, 
158,140,104, 
159,140,105,L
159,160,172,L
159,160,172,L
160,140,105,L
161,142,107,L
162,162,173,L
164,163,173,L
164,163,175,L
164,163,174,L
164,163,175,L
164,147,121,L
164,143,107,L
164,163,174,L
164,163,174,L
163,143,107,L
163,143,107,L
164,163,175,L
164,163,175,L
163,143,107,L
163,143,107,L
163,143,107,L
163,143,107,L
163,143,107,L
163,143,107,E
163,163,175,E
163,163,174,E
163,143,107,E
163,143,107,E
163,143,107,E
163,143,107,E
163,143,107,E
163,143,108,A
164,163,175,A
164,160,164,A
163,143,107,A
164,159,162,A
164,163,175,A
164,163,175,A
164,163,174,A
164,163,174,A
164,163,175,A
163,143,108,A
163,143,107,A
163,143,108,A
163,143,107,A
163,143,108,A
163,161,167,R
163,163,174,R
163,143,107,R
163,143,107,R
163,162,174,R
163,162,174,R
163,162,173,R
162,162,174,R
162,162,173,R
162,159,163,R
162,142,107,R
162,147,123,R
162,162,173,R
162,147,123,R
162,142,107,R
162,142,107,R
162,142,107,R
162,142,107,R
162,148,125,N
163,162,175,N
163,163,174,N
163,163,174,N
163,163,174,N
163,163,175,N
163,143,107,N
163,143,107,N
163,163,175,N
163,156,151,N
163,143,107,N
163,143,108,N
163,143,108,N
163,143,108,N
164,143,108,N
164,163,174,E
164,161,169,E
164,144,108,E
164,144,108,E
164,144,108,E
164,144,108,E
164,144,108,E
165,163,175,R
165,163,174,R
164,143,108,R
164,143,108,R
164,163,174,R
164,163,174,R
164,163,174,R
164,163,175,R
163,163,175,R
163,163,174,R
163,143,107,R
163,143,107,R
163,162,175,R
163,162,172,R
163,142,107,R
163,142,107,R
163,142,107,R
163,142,107,R
163,142,107,R
163,142,107,S
163,162,174,S
163,143,109,S
163,142,107,S
163,162,174,S
163,150,133,S
163,143,107,S
163,161,171,S
163,162,175,S
163,143,107,S
163,143,107,S
163,143,108,S
163,143,107,S
163,143,108,S
163,143,107, 
163,143,107, 
163,143,108, 
163,143,108, 
163,143,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
165,164,175,B
165,163,175,B
165,164,175,B
165,164,174,B
165,164,174,B
165,163,175,B
164,144,108,B
164,144,108,B
164,163,175,B
164,163,175,B
164,143,108,B
164,144,108,B
164,163,174,B
164,159,162,B
164,144,108,B
164,163,175,B
165,164,175,B
164,144,108,B
164,144,108,B
165,144,108,B
165,144,108,B
165,144,108,B
165,144,109,U
165,164,176,U
166,164,175,U
165,144,109,U
165,154,142,U
165,164,176,U
164,154,144,U
164,144,108,U
164,159,161,U
164,163,174,U
164,163,174,U
164,163,174,U
164,163,175,U
164,163,175,U
163,143,108,U
163,143,108,U
163,143,108,U
163,143,108,U
163,143,108,U
163,143,108,T
164,163,175,T
164,163,174,T
164,163,175,T
164,163,175,T
165,164,175,T
165,149,126,T
165,144,108,T
164,144,108,T
165,144,108,T
165,144,108,T
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,143,108, 
164,143,108, 
164,143,108, 
163,143,108, 
163,143,107, 
163,143,107, 
163,143,108, 
163,143,108, 
163,143,107, 
163,143,108, 
164,163,175,N
163,163,175,N
164,163,174,N
164,163,174,N
164,163,174,N
164,163,174,N
164,150,129,N
164,143,108,N
164,159,162,N
164,163,174,N
164,144,108,N
164,144,108,N
164,144,108,N
164,144,108,N
164,144,108,N
164,144,108,N
164,163,175,O
164,163,175,O
164,163,174,O
164,163,175,O
164,163,175,O
164,163,175,O
163,143,108,O
163,143,108,O
164,163,174,O
164,163,175,O
164,163,175,O
164,163,174,O
164,163,174,O
163,148,123,O
163,143,108,O
164,163,174,O
164,163,175,O
164,163,174,O
164,163,174,O
164,163,175,O
164,155,145,O
164,144,108,O
164,144,108,O
164,144,108,O
165,144,108,O
165,144,108,O
165,150,127,T
166,164,175,T
166,165,175,T
165,165,176,T
165,165,176,T
166,165,175,T
165,145,109,T
165,145,108,T
165,144,108,T
165,144,108,T
165,144,108,T
165,144,108, 
165,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,144,108, 
164,148,124,T
165,164,175,T
165,164,175,T
165,164,176,T
165,164,176,T
165,164,176,T
165,144,108,T
165,144,109,T
165,144,108,T
165,145,109,T
165,145,109,T
166,164,176,O
166,164,176,O
165,164,176,O
166,164,176,O
165,164,176,O
165,164,175,O
165,144,108,O
165,144,108,O
165,164,175,O
165,164,176,O
165,164,175,O
165,164,175,O
166,164,175,O
166,164,176,O
166,144,109,O
166,145,109,O
166,165,176,O
166,165,176,O
166,165,176,O
166,165,176,O
166,165,177,O
166,165,176,O
166,145,109,O
166,145,109,O
166,145,109,O
166,145,109,O
166,145,109,O
166,145,109, 
166,145,109, 
166,145,109, 
166,145,109, 
166,145,109, 
166,145,109, 
166,145,109, 
166,145,109, 
166,145,109, 
166,145,109, 
166,145,110, 
166,145,110, 
166,146,110, 
166,146,110, 
166,149,122,C
167,166,177,C
166,166,176,C
166,166,176,C
166,166,176,C
166,166,177,C
166,162,165,C
166,145,110,C
166,155,142,C
166,165,177,C
166,154,139,C
166,145,110,C
166,166,176,C
166,166,177,C
166,166,177,C
167,166,176,C
167,166,176,C
167,166,176,C
167,158,150,C
166,146,110,C
167,156,146,C
167,166,178,C
167,146,110,C
166,146,110,C
167,146,110,C
166,146,110,C
166,146,110,C
166,146,110,C
167,159,156,O
167,165,177,O
167,165,177,O
167,165,176,O
167,165,177,O
167,165,177,O
167,151,128,O
167,146,110,O
167,166,177,O
167,166,177,O
167,166,177,O
168,166,177,O
